F77_15.43_48966_4002_G,F77_15.43_48966_4002,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_48966_5,PJILPAJF_02055,CDS,1401.0,,,,hypothetical protein,0.772337743280075
F77_15.43_48966_4017_C,F77_15.43_48966_4017,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_48966_5,PJILPAJF_02055,CDS,1401.0,,,,hypothetical protein,0.882496902584592
F77_15.43_48966_4032_T,F77_15.43_48966_4032,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_48966_5,PJILPAJF_02055,CDS,1401.0,,,,hypothetical protein,0.731615628946637
F77_15.43_48966_4041_T,F77_15.43_48966_4041,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_48966_5,PJILPAJF_02055,CDS,1401.0,,,,hypothetical protein,0.882496902584592
F77_15.43_48966_4071_G,F77_15.43_48966_4071,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_48966_5,PJILPAJF_02055,CDS,1401.0,,,,hypothetical protein,0.860025145856822
F77_15.43_48966_4521_A,F77_15.43_48966_4521,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_48966_5,PJILPAJF_02055,CDS,1401.0,,,,hypothetical protein,0.646684049103329
F77_15.43_48966_4530_A,F77_15.43_48966_4530,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_48966_5,PJILPAJF_02055,CDS,1401.0,,,,hypothetical protein,0.629653863239924
F77_15.43_48966_4552_C,F77_15.43_48966_4552,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_48966_5,PJILPAJF_02055,CDS,1401.0,,,,hypothetical protein,0.529977548358682
F77_15.43_48966_4553_T,F77_15.43_48966_4553,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_48966_5,PJILPAJF_02055,CDS,1401.0,,,,hypothetical protein,0.529977548358682
F77_15.43_48966_4554_T,F77_15.43_48966_4554,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_48966_5,PJILPAJF_02055,CDS,1401.0,,,,hypothetical protein,0.420064529106912
F77_15.43_48966_4560_C,F77_15.43_48966_4560,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_48966_5,PJILPAJF_02055,CDS,1401.0,,,,hypothetical protein,0.192697319210395
F77_15.43_48966_4563_T,F77_15.43_48966_4563,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_48966_5,PJILPAJF_02055,CDS,1401.0,,,,hypothetical protein,0.529977548358682
F77_15.43_48966_4585_G,F77_15.43_48966_4585,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_48966_5,PJILPAJF_02055,CDS,1401.0,,,,hypothetical protein,0.68818476958136
F77_15.43_48966_4608_A,F77_15.43_48966_4608,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_48966_5,PJILPAJF_02055,CDS,1401.0,,,,hypothetical protein,0.796511885556304
F77_15.43_48966_4618_T,F77_15.43_48966_4618,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_48966_5,PJILPAJF_02055,CDS,1401.0,,,,hypothetical protein,0.813347182192398
F77_15.43_48966_4620_C,F77_15.43_48966_4620,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_48966_5,PJILPAJF_02055,CDS,1401.0,,,,hypothetical protein,0.466841861087342
F77_15.43_48966_4635_G,F77_15.43_48966_4635,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_48966_5,PJILPAJF_02055,CDS,1401.0,,,,hypothetical protein,0.882064412074955
F77_15.43_48966_4638_T,F77_15.43_48966_4638,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_48966_5,PJILPAJF_02055,CDS,1401.0,,,,hypothetical protein,0.731615628946637
F77_15.43_48966_4641_G,F77_15.43_48966_4641,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_48966_5,PJILPAJF_02055,CDS,1401.0,,,,hypothetical protein,0.731615628946637
F77_15.43_48966_4686_A,F77_15.43_48966_4686,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_48966_5,PJILPAJF_02055,CDS,1401.0,,,,hypothetical protein,0.466841861087342
F77_15.43_52707_277_T,F77_15.43_52707_277,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,,,,,,,,,0.867910511777944
F77_15.43_53193_511_C,F77_15.43_53193_511,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,,,,,,,,,0.768335024017949
F77_15.43_53193_512_C,F77_15.43_53193_512,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,,,,,,,,,0.818730753077992
F77_15.43_53193_527_T,F77_15.43_53193_527,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,,,,,,,,,0.489395984313407
F77_15.43_53193_530_A,F77_15.43_53193_530,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,,,,,,,,,0.489395984313407
F77_15.43_53193_536_T,F77_15.43_53193_536,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,,,,,,,,,0.768335024017949
F77_15.43_53193_557_A,F77_15.43_53193_557,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_53193_2,PJILPAJF_00110,CDS,312.0,,,,hypothetical protein,0.818730753077992
F77_15.43_53193_1282_G,F77_15.43_53193_1282,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_53193_3,PJILPAJF_00111,CDS,492.0,,,,hypothetical protein,0.687289278790974
F77_15.43_53193_1870_C,F77_15.43_53193_1870,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_53193_4,PJILPAJF_00112,CDS,1101.0,,,,hypothetical protein,0.43459820850708
F77_15.43_53193_1906_C,F77_15.43_53193_1906,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_53193_4,PJILPAJF_00112,CDS,1101.0,,,,hypothetical protein,0.891481574732223
F77_15.43_53193_1909_A,F77_15.43_53193_1909,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_53193_4,PJILPAJF_00112,CDS,1101.0,,,,hypothetical protein,0.917917145255272
F77_15.43_53193_1946_A,F77_15.43_53193_1946,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_53193_4,PJILPAJF_00112,CDS,1101.0,,,,hypothetical protein,0.624634728000279
F77_15.43_53193_1948_T,F77_15.43_53193_1948,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_53193_4,PJILPAJF_00112,CDS,1101.0,,,,hypothetical protein,0.624634728000279
F77_15.43_54890_24730_C,F77_15.43_54890_24730,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_54890_19,,,,,,,,0.85432766493223
F77_15.43_54890_24742_T,F77_15.43_54890_24742,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_54890_19,,,,,,,,0.175095411961403
F77_15.43_54890_29279_A,F77_15.43_54890_29279,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_54890_24,PJILPAJF_00334,CDS,1212.0,nagZ,3.2.1.52,,Beta-hexosaminidase,0.479364448695368
F77_15.43_54890_29306_A,F77_15.43_54890_29306,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_54890_24,PJILPAJF_00334,CDS,1212.0,nagZ,3.2.1.52,,Beta-hexosaminidase,0.920946861260912
F77_15.43_54890_29347_C,F77_15.43_54890_29347,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_54890_24,PJILPAJF_00334,CDS,1212.0,nagZ,3.2.1.52,,Beta-hexosaminidase,0.920946861260912
F77_15.43_54890_29355_G,F77_15.43_54890_29355,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_54890_24,PJILPAJF_00334,CDS,1212.0,nagZ,3.2.1.52,,Beta-hexosaminidase,0.920946861260912
F77_15.43_54890_29358_T,F77_15.43_54890_29358,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_54890_24,PJILPAJF_00334,CDS,1212.0,nagZ,3.2.1.52,,Beta-hexosaminidase,0.777529271871507
F77_15.43_54890_29370_A,F77_15.43_54890_29370,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_54890_24,PJILPAJF_00334,CDS,1212.0,nagZ,3.2.1.52,,Beta-hexosaminidase,0.920946861260912
F77_15.43_54890_29375_C,F77_15.43_54890_29375,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_54890_24,PJILPAJF_00334,CDS,1212.0,nagZ,3.2.1.52,,Beta-hexosaminidase,0.777529271871507
F77_15.43_54890_29376_A,F77_15.43_54890_29376,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_54890_24,PJILPAJF_00334,CDS,1212.0,nagZ,3.2.1.52,,Beta-hexosaminidase,0.920946861260912
F77_15.43_54890_29405_A,F77_15.43_54890_29405,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_54890_24,PJILPAJF_00334,CDS,1212.0,nagZ,3.2.1.52,,Beta-hexosaminidase,0.777529271871507
F77_15.43_54890_29543_T,F77_15.43_54890_29543,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_54890_24,PJILPAJF_00334,CDS,1212.0,nagZ,3.2.1.52,,Beta-hexosaminidase,0.813347182192398
F77_15.43_54890_29615_C,F77_15.43_54890_29615,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_54890_24,PJILPAJF_00334,CDS,1212.0,nagZ,3.2.1.52,,Beta-hexosaminidase,0.68818476958136
F77_15.43_54890_29723_A,F77_15.43_54890_29723,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_54890_24,PJILPAJF_00334,CDS,1212.0,nagZ,3.2.1.52,,Beta-hexosaminidase,0.0934461101976256
F77_15.43_55455_1966_G,F77_15.43_55455_1966,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_55455_2,PJILPAJF_00409,CDS,1008.0,trpF,5.3.1.24,,N-(5'-phosphoribosyl)anthranilate isomerase,0.608429032687101
F77_15.43_56752_1593_T,F77_15.43_56752_1593,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_56752_2,PJILPAJF_00646,CDS,1431.0,sasA_2,2.7.-.-,,Adaptive-response sensory-kinase SasA,0.188875602837557
F77_15.43_56752_1644_G,F77_15.43_56752_1644,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_56752_2,PJILPAJF_00646,CDS,1431.0,sasA_2,2.7.-.-,,Adaptive-response sensory-kinase SasA,0.147299219211198
F77_15.43_56752_1649_T,F77_15.43_56752_1649,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_56752_2,PJILPAJF_00646,CDS,1431.0,sasA_2,2.7.-.-,,Adaptive-response sensory-kinase SasA,0.147299219211198
F77_15.43_56752_1686_G,F77_15.43_56752_1686,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_56752_2,PJILPAJF_00646,CDS,1431.0,sasA_2,2.7.-.-,,Adaptive-response sensory-kinase SasA,0.21266475412002
F77_15.43_56752_1728_G,F77_15.43_56752_1728,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_56752_2,PJILPAJF_00646,CDS,1431.0,sasA_2,2.7.-.-,,Adaptive-response sensory-kinase SasA,0.975309912028333
F77_15.43_56752_1845_T,F77_15.43_56752_1845,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_56752_2,PJILPAJF_00646,CDS,1431.0,sasA_2,2.7.-.-,,Adaptive-response sensory-kinase SasA,0.36787944117145
F77_15.43_56752_1872_G,F77_15.43_56752_1872,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_56752_2,PJILPAJF_00646,CDS,1431.0,sasA_2,2.7.-.-,,Adaptive-response sensory-kinase SasA,0.617400510919624
F77_15.43_56752_15111_C,F77_15.43_56752_15111,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,,,,,,,,,0.485671785247732
F77_15.43_56752_15123_C,F77_15.43_56752_15123,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,,,,,,,,,0.443747310081084
F77_15.43_56890_31845_A,F77_15.43_56890_31845,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_56890_25,PJILPAJF_00682,CDS,2532.0,feoB,,COG0370,Fe(2+) transporter FeoB,0.127604003979795
F77_15.43_56890_31884_G,F77_15.43_56890_31884,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_56890_25,PJILPAJF_00682,CDS,2532.0,feoB,,COG0370,Fe(2+) transporter FeoB,0.362175999080825
F77_15.43_57457_2252_A,F77_15.43_57457_2252,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_57457_3,PJILPAJF_00698,CDS,1233.0,wbpA,1.1.1.136,COG0677,UDP-N-acetyl-D-glucosamine 6-dehydrogenase,0.206954751367149
F77_15.43_57457_2375_G,F77_15.43_57457_2375,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_57457_3,PJILPAJF_00698,CDS,1233.0,wbpA,1.1.1.136,COG0677,UDP-N-acetyl-D-glucosamine 6-dehydrogenase,0.341879827563848
F77_15.43_57457_2391_T,F77_15.43_57457_2391,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_57457_3,PJILPAJF_00698,CDS,1233.0,wbpA,1.1.1.136,COG0677,UDP-N-acetyl-D-glucosamine 6-dehydrogenase,0.63233666218625
F77_15.43_5759_11487_A,F77_15.43_5759_11487,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_5759_10,PJILPAJF_00850,CDS,1269.0,purD,6.3.4.13,COG0151,Phosphoribosylamine--glycine ligase,0.0319030090818634
F77_15.43_57618_6742_T,F77_15.43_57618_6742,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_57618_5,PJILPAJF_00729,CDS,2739.0,gyrA_2,5.6.2.2,,DNA gyrase subunit A,0.19342660460039
F77_15.43_5885_382_T,F77_15.43_5885_382,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_5885_2,PJILPAJF_00876,CDS,1974.0,,3.2.1.22,,Retaining alpha-galactosidase,0.941673983655609
F77_15.43_5885_395_G,F77_15.43_5885_395,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_5885_2,PJILPAJF_00876,CDS,1974.0,,3.2.1.22,,Retaining alpha-galactosidase,0.941673983655609
F77_15.43_5885_4835_C,F77_15.43_5885_4835,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_5885_3,PJILPAJF_00877,CDS,2898.0,,,,hypothetical protein,0.791889566336773
F77_15.43_5885_4876_C,F77_15.43_5885_4876,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_5885_3,PJILPAJF_00877,CDS,2898.0,,,,hypothetical protein,0.422105498392165
F77_15.43_5885_4878_G,F77_15.43_5885_4878,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_5885_3,PJILPAJF_00877,CDS,2898.0,,,,hypothetical protein,0.708538936900739
F77_15.43_59134_2702_C,F77_15.43_59134_2702,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,,,,,,,,,0.0303445336253749
F77_15.43_59134_2806_G,F77_15.43_59134_2806,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_59134_4,PJILPAJF_00784,CDS,336.0,,,,hypothetical protein,0.0608100626252179
F77_15.43_59134_2942_C,F77_15.43_59134_2942,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_59134_4,PJILPAJF_00784,CDS,336.0,,,,hypothetical protein,0.308214045543372
F77_15.43_59134_2969_T,F77_15.43_59134_2969,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_59134_4,PJILPAJF_00784,CDS,336.0,,,,hypothetical protein,0.440998656382166
F77_15.43_59134_2987_T,F77_15.43_59134_2987,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_59134_4,PJILPAJF_00784,CDS,336.0,,,,hypothetical protein,0.372449313713904
F77_15.43_59134_3073_A,F77_15.43_59134_3073,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_59134_4,PJILPAJF_00784,CDS,336.0,,,,hypothetical protein,0.46175202578276
F77_15.43_59812_1332_A,F77_15.43_59812_1332,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_59812_2,PJILPAJF_00898,CDS,2511.0,hrpB,3.6.4.13,COG1643,ATP-dependent RNA helicase HrpB,0.367879441171451
F77_15.43_59812_1347_A,F77_15.43_59812_1347,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_59812_2,PJILPAJF_00898,CDS,2511.0,hrpB,3.6.4.13,COG1643,ATP-dependent RNA helicase HrpB,0.34251885509304
F77_15.43_59812_1443_A,F77_15.43_59812_1443,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_59812_2,PJILPAJF_00898,CDS,2511.0,hrpB,3.6.4.13,COG1643,ATP-dependent RNA helicase HrpB,0.434598208507073
F77_15.43_59812_1509_C,F77_15.43_59812_1509,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_59812_2,PJILPAJF_00898,CDS,2511.0,hrpB,3.6.4.13,COG1643,ATP-dependent RNA helicase HrpB,0.434598208507073
F77_15.43_59957_3338_G,F77_15.43_59957_3338,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_59957_2,PJILPAJF_00907,CDS,1059.0,panS_1,,COG0385,Pantothenate precursors transporter PanS,0.443747310081084
F77_15.43_6043_708_T,F77_15.43_6043_708,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_6043_2,PJILPAJF_00891,CDS,1959.0,,,,hypothetical protein,0.698112510068127
F77_15.43_6043_1061_T,F77_15.43_6043_1061,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_6043_2,PJILPAJF_00891,CDS,1959.0,,,,hypothetical protein,0.313240405763187
F77_15.43_6043_1065_C,F77_15.43_6043_1065,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_6043_2,PJILPAJF_00891,CDS,1959.0,,,,hypothetical protein,0.313240405763187
F77_15.43_6043_1285_G,F77_15.43_6043_1285,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_6043_2,PJILPAJF_00891,CDS,1959.0,,,,hypothetical protein,0.676242388928701
F77_15.43_60661_7820_A,F77_15.43_60661_7820,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_60661_6,PJILPAJF_00948,CDS,723.0,,,,hypothetical protein,0.054950868692669
F77_15.43_60661_8412_C,F77_15.43_60661_8412,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_60661_7,,,,,,,,0.344383874630117
F77_15.43_61583_5159_T,F77_15.43_61583_5159,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_61583_5,PJILPAJF_00983,CDS,1353.0,resA_2,,,Thiol-disulfide oxidoreductase ResA,0.572923937839178
